"","player_id","round","kickoff_time","opponent_team","was_home","team_h_score","team_a_score","value","transfers_balance","selected","transfers_in","transfers_out","total_points","minutes","goals_scored","assists","clean_sheets","goals_conceded","own_goals","penalties_saved","penalties_missed","yellow_cards","red_cards","saves","bonus","bps","influence","creativity","threat","ict_index","ea_index","open_play_crosses","big_chances_created","clearances_blocks_interceptions","recoveries","key_passes","tackles","winning_goals","attempted_passes","completed_passes","penalties_conceded","big_chances_missed","errors_leading_to_goal","errors_leading_to_goal_attempt","tackled","offside","target_missed","fouls","dribbles","name","team","pos"
"474",474,1,"2017-08-11T18:45:00Z",1,FALSE,4,3,45,0,6163,0,0,2,81,0,0,0,2,0,0,0,0,0,0,0,5,"8.8","0.9","0.0","1.0",0,0,0,4,4,0,0,0,16,11,0,0,0,0,1,0,0,3,0,"James","Leicester","Midfielder"
"475",475,1,"2017-08-12T11:30:00Z",18,FALSE,3,3,50,0,70031,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"0.0","0.0","0.0","0.0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Robertson","Liverpool","Defender"
"476",476,1,"2017-08-13T15:00:00Z",20,TRUE,4,0,50,0,4259,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"0.0","0.0","0.0","0.0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Pereira","Man Utd","Midfielder"
"477",477,1,"2017-08-13T12:30:00Z",17,TRUE,0,2,45,0,57103,0,0,1,90,0,0,0,2,0,0,0,0,0,0,0,16,"0.0","0.0","0.0","0.0",0,0,1,5,4,1,2,0,19,11,0,0,0,0,0,0,1,1,1,"Manquillo","Newcastle","Defender"
"478",478,1,"2017-08-13T12:30:00Z",17,TRUE,0,2,55,0,10434,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"0.0","0.0","0.0","0.0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Murphy","Newcastle","Midfielder"
"479",479,1,"2017-08-13T15:00:00Z",12,FALSE,4,0,45,0,527358,0,0,0,90,0,0,0,4,0,0,0,0,0,2,0,13,"0.0","0.0","0.0","0.0",0,0,0,2,6,0,0,0,30,16,0,0,0,0,0,0,0,0,0,"Hart","West Ham","Goalkeeper"
"480",480,1,"2017-08-11T18:45:00Z",9,TRUE,4,3,50,0,20295,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"0.0","0.0","0.0","0.0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Chambers","Arsenal","Defender"
"481",481,1,"2017-08-12T16:30:00Z",11,TRUE,0,2,55,0,3785,0,0,1,23,0,0,0,0,0,0,0,0,0,0,0,4,"2.6","0.0","0.0","0.3",0,0,0,1,1,0,0,0,9,7,0,0,0,0,0,0,0,0,1,"Brown","Brighton","Midfielder"
"482",482,1,"2017-08-12T14:00:00Z",8,TRUE,0,3,50,0,18572,0,0,1,90,0,0,0,3,0,0,0,0,0,0,0,19,"0.0","0.0","0.0","0.0",0,0,0,9,2,0,2,0,49,40,0,0,0,0,0,0,0,0,1,"Riedewald","Crystal Palace","Defender"
"483",483,1,"2017-08-12T16:30:00Z",3,FALSE,0,2,55,0,168249,0,0,6,67,0,0,1,0,0,0,0,0,0,0,0,22,"0.0","0.0","0.0","0.0",0,0,0,1,4,0,1,0,38,34,0,0,0,0,2,0,1,0,0,"Danilo","Man City","Defender"
"484",484,1,"2017-08-12T16:30:00Z",3,FALSE,0,2,65,0,20568,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"0.0","0.0","0.0","0.0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Mendy","Man City","Defender"
"485",485,1,"2017-08-12T14:00:00Z",14,FALSE,0,0,45,0,5524,0,0,1,9,0,0,0,0,0,0,0,0,0,0,0,4,"7.0","0.0","0.0","0.7",0,0,0,2,0,0,0,0,4,4,0,0,0,0,0,0,0,0,0,"Bartley","Swansea","Defender"
"486",486,1,"2017-08-12T11:30:00Z",10,TRUE,3,3,45,0,5647,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"0.0","0.0","0.0","0.0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Watson","Watford","Midfielder"
"487",487,1,"2017-08-13T15:00:00Z",12,FALSE,4,0,70,0,833378,0,0,2,90,0,0,0,4,0,0,0,0,0,0,0,-2,"0.0","0.0","0.0","0.0",0,0,0,1,4,0,0,0,26,19,0,0,0,0,5,1,2,3,2,"Chicharito","West Ham","Forward"
"488",488,1,"2017-08-12T14:00:00Z",7,FALSE,1,0,55,0,10521,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"0.0","0.0","0.0","0.0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Joselu","Stoke","Forward"
"489",489,1,"2017-08-11T18:45:00Z",9,TRUE,4,3,50,0,1979,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"0.0","0.0","0.0","0.0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Nelson","Arsenal","Midfielder"
"490",490,1,"2017-08-12T16:30:00Z",11,TRUE,0,2,55,0,6787,0,0,2,90,0,0,0,2,0,0,0,0,0,0,0,11,"0.0","0.0","0.0","0.0",0,0,0,4,3,0,1,0,15,8,0,0,0,0,0,0,2,0,2,"Pröpper","Brighton","Midfielder"
"491",491,1,"2017-08-12T14:00:00Z",8,TRUE,0,3,45,0,4672,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"0.0","0.0","0.0","0.0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Lokilo","Crystal Palace","Midfielder"
"492",492,1,"2017-08-12T16:30:00Z",3,FALSE,0,2,50,0,1930,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"0.0","0.0","0.0","0.0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Foden","Man City","Midfielder"
"493",493,1,"2017-08-12T16:30:00Z",3,FALSE,0,2,50,0,2913,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"0.0","0.0","0.0","0.0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Diaz","Man City","Midfielder"
"494",494,1,"2017-08-13T12:30:00Z",17,TRUE,0,2,40,0,98023,0,0,0,56,0,0,0,2,0,0,0,0,0,0,0,9,"0.0","0.0","0.0","0.0",0,0,0,6,4,0,1,0,14,13,0,0,0,0,0,0,0,0,0,"Mbemba","Newcastle","Defender"
"495",495,1,"2017-08-13T12:30:00Z",17,TRUE,0,2,50,0,2640,0,0,1,14,0,0,0,0,0,0,0,0,0,0,0,6,"0.0","0.0","0.0","0.0",0,0,0,2,1,0,1,0,15,12,0,0,0,0,0,0,0,0,0,"Merino","Newcastle","Midfielder"
"496",496,1,"2017-08-13T12:30:00Z",17,TRUE,0,2,45,0,6798,0,0,2,90,0,0,0,2,0,0,0,0,0,0,0,8,"0.0","0.0","0.0","0.0",0,1,0,6,2,1,1,0,25,21,0,0,0,0,3,0,0,2,0,"Hayden","Newcastle","Midfielder"
"497",497,1,"2017-08-12T14:00:00Z",7,FALSE,1,0,55,0,6855,0,0,1,18,0,0,0,0,0,0,0,0,0,0,0,1,"0.0","0.0","0.0","0.0",0,0,0,0,2,1,0,0,9,6,0,0,0,0,3,0,0,1,1,"Choupo-Moting","Stoke","Midfielder"
"498",498,1,"2017-08-13T12:30:00Z",13,FALSE,0,2,45,0,14948,0,0,6,90,0,0,1,0,0,0,0,0,0,0,0,29,"0.0","0.0","0.0","0.0",0,1,0,4,4,1,1,0,54,49,0,0,0,0,3,0,0,0,1,"Walker-Peters","Spurs","Defender"
"499",499,1,"2017-08-12T11:30:00Z",10,TRUE,3,3,50,0,4907,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"0.0","0.0","0.0","0.0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Sinclair","Watford","Forward"
"500",500,1,"2017-08-12T14:00:00Z",16,TRUE,0,0,50,0,7001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"0.0","0.0","0.0","0.0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Lemina","Southampton","Midfielder"
"501",501,1,"2017-08-12T11:30:00Z",10,TRUE,3,3,60,0,2013,0,0,4,41,0,1,0,2,0,0,0,0,0,0,0,11,"0.0","0.0","0.0","0.0",0,0,0,1,3,0,1,0,7,4,0,0,0,0,1,1,2,0,0,"Richarlison","Watford","Midfielder"
"502",502,1,"2017-08-12T16:30:00Z",3,FALSE,0,2,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"0.0","0.0","0.0","0.0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Mangala","Man City","Defender"
"503",503,1,"2017-08-12T14:00:00Z",4,TRUE,2,3,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"0.0","0.0","0.0","0.0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Tomori","Chelsea","Defender"
"504",504,1,"2017-08-12T14:00:00Z",4,TRUE,2,3,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"0.0","0.0","0.0","0.0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Scott","Chelsea","Midfielder"
"505",505,1,"2017-08-12T14:00:00Z",8,TRUE,0,3,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"0.0","0.0","0.0","0.0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Ladapo","Crystal Palace","Forward"
"506",506,1,"2017-08-12T14:00:00Z",16,TRUE,0,0,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"0.0","0.0","0.0","0.0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Taylor","Southampton","Goalkeeper"
"507",507,1,"2017-08-12T14:00:00Z",2,TRUE,1,0,45,0,0,0,0,1,20,0,0,0,0,0,0,0,0,0,0,0,6,"6.6","20.4","0.0","2.7",0,0,0,0,2,2,1,0,5,4,0,0,0,0,1,0,0,0,0,"Harper","West Brom","Midfielder"
"508",508,1,"2017-08-12T14:00:00Z",2,TRUE,1,0,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"0.0","0.0","0.0","0.0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Wilson","West Brom","Defender"
"509",509,1,"2017-08-12T14:00:00Z",4,TRUE,2,3,60,0,0,0,0,1,17,0,0,0,0,0,0,0,0,0,0,0,1,"0.0","0.0","0.0","0.0",0,0,0,0,0,0,0,0,4,4,0,0,0,0,1,0,0,1,0,"Boga","Chelsea","Midfielder"
